"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","REGIONTYPE","Geography Level","ASGS_2016","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP","Estimated Resident Population","3","Persons","A60","60 - 64","SA3","Statistical Area Level 3","59799","Migratory - Offshore - Shipping (WA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A20","20 - 24","SA3","Statistical Area Level 3","89499","No usual address (ACT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A60","60 - 64","SA3","Statistical Area Level 3","69799","Migratory - Offshore - Shipping (Tas.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","19499","No usual address (NSW)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A30","30 - 34","SA3","Statistical Area Level 3","59799","Migratory - Offshore - Shipping (WA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A30","30 - 34","SA3","Statistical Area Level 3","29799","Migratory - Offshore - Shipping (Vic.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A60","60 - 64","SA3","Statistical Area Level 3","69499","No usual address (Tas.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A25","25 - 29","SA3","Statistical Area Level 3","59499","No usual address (WA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A25","25 - 29","SA3","Statistical Area Level 3","79799","Migratory - Offshore - Shipping (NT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A60","60 - 64","SA3","Statistical Area Level 3","59499","No usual address (WA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A60","60 - 64","SA3","Statistical Area Level 3","49499","No usual address (SA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A45","45 - 49","SA3","Statistical Area Level 3","99799","Migratory - Offshore - Shipping (OT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A80","80 - 84","SA3","Statistical Area Level 3","99799","Migratory - Offshore - Shipping (OT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A60","60 - 64","SA3","Statistical Area Level 3","79799","Migratory - Offshore - Shipping (NT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A59","5 - 9","SA3","Statistical Area Level 3","89799","Migratory - Offshore - Shipping (ACT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A25","25 - 29","SA3","Statistical Area Level 3","79499","No usual address (NT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A65","65 - 69","SA3","Statistical Area Level 3","29799","Migratory - Offshore - Shipping (Vic.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A25","25 - 29","SA3","Statistical Area Level 3","69499","No usual address (Tas.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A25","25 - 29","SA3","Statistical Area Level 3","89499","No usual address (ACT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","99799","Migratory - Offshore - Shipping (OT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A25","25 - 29","SA3","Statistical Area Level 3","19499","No usual address (NSW)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A45","45 - 49","SA3","Statistical Area Level 3","59499","No usual address (WA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","8599","85 and over","SA3","Statistical Area Level 3","29499","No usual address (Vic.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A35","35 - 39","SA3","Statistical Area Level 3","49799","Migratory - Offshore - Shipping (SA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A45","45 - 49","SA3","Statistical Area Level 3","79799","Migratory - Offshore - Shipping (NT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A45","45 - 49","SA3","Statistical Area Level 3","69499","No usual address (Tas.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A65","65 - 69","SA3","Statistical Area Level 3","89499","No usual address (ACT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A35","35 - 39","SA3","Statistical Area Level 3","89799","Migratory - Offshore - Shipping (ACT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A65","65 - 69","SA3","Statistical Area Level 3","19799","Migratory - Offshore - Shipping (NSW)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","29799","Migratory - Offshore - Shipping (Vic.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A25","25 - 29","SA3","Statistical Area Level 3","39499","No usual address (Qld)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","TT","All ages","SA3","Statistical Area Level 3","29499","No usual address (Vic.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","8599","85 and over","SA3","Statistical Area Level 3","39499","No usual address (Qld)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","39799","Migratory - Offshore - Shipping (Qld)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A25","25 - 29","SA3","Statistical Area Level 3","49499","No usual address (SA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A55","55 - 59","SA3","Statistical Area Level 3","99799","Migratory - Offshore - Shipping (OT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A25","25 - 29","SA3","Statistical Area Level 3","29499","No usual address (Vic.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","TT","All ages","SA3","Statistical Area Level 3","39499","No usual address (Qld)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A65","65 - 69","SA3","Statistical Area Level 3","99499","No usual address (OT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A45","45 - 49","SA3","Statistical Area Level 3","79499","No usual address (NT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","TT","All ages","SA3","Statistical Area Level 3","19499","No usual address (NSW)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A20","20 - 24","SA3","Statistical Area Level 3","69799","Migratory - Offshore - Shipping (Tas.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A20","20 - 24","SA3","Statistical Area Level 3","59799","Migratory - Offshore - Shipping (WA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","8599","85 and over","SA3","Statistical Area Level 3","49499","No usual address (SA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","TT","All ages","SA3","Statistical Area Level 3","49499","No usual address (SA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","99799","Migratory - Offshore - Shipping (OT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A35","35 - 39","SA3","Statistical Area Level 3","69799","Migratory - Offshore - Shipping (Tas.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","49799","Migratory - Offshore - Shipping (SA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A25","25 - 29","SA3","Statistical Area Level 3","29799","Migratory - Offshore - Shipping (Vic.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","8599","85 and over","SA3","Statistical Area Level 3","39799","Migratory - Offshore - Shipping (Qld)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A20","20 - 24","SA3","Statistical Area Level 3","79799","Migratory - Offshore - Shipping (NT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A30","30 - 34","SA3","Statistical Area Level 3","89499","No usual address (ACT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A59","5 - 9","SA3","Statistical Area Level 3","99799","Migratory - Offshore - Shipping (OT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","89799","Migratory - Offshore - Shipping (ACT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A70","70 - 74","SA3","Statistical Area Level 3","59799","Migratory - Offshore - Shipping (WA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A30","30 - 34","SA3","Statistical Area Level 3","69499","No usual address (Tas.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A20","20 - 24","SA3","Statistical Area Level 3","79499","No usual address (NT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A20","20 - 24","SA3","Statistical Area Level 3","59499","No usual address (WA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A25","25 - 29","SA3","Statistical Area Level 3","59799","Migratory - Offshore - Shipping (WA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A70","70 - 74","SA3","Statistical Area Level 3","29799","Migratory - Offshore - Shipping (Vic.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A30","30 - 34","SA3","Statistical Area Level 3","79499","No usual address (NT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A20","20 - 24","SA3","Statistical Area Level 3","69499","No usual address (Tas.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A30","30 - 34","SA3","Statistical Area Level 3","79799","Migratory - Offshore - Shipping (NT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A35","35 - 39","SA3","Statistical Area Level 3","59799","Migratory - Offshore - Shipping (WA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A60","60 - 64","SA3","Statistical Area Level 3","29799","Migratory - Offshore - Shipping (Vic.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A40","40 - 44","SA3","Statistical Area Level 3","99799","Migratory - Offshore - Shipping (OT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A20","20 - 24","SA3","Statistical Area Level 3","49499","No usual address (SA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A70","70 - 74","SA3","Statistical Area Level 3","69799","Migratory - Offshore - Shipping (Tas.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A30","30 - 34","SA3","Statistical Area Level 3","99499","No usual address (OT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A65","65 - 69","SA3","Statistical Area Level 3","69799","Migratory - Offshore - Shipping (Tas.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A75","75 - 79","SA3","Statistical Area Level 3","49799","Migratory - Offshore - Shipping (SA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","39799","Migratory - Offshore - Shipping (Qld)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A80","80 - 84","SA3","Statistical Area Level 3","49799","Migratory - Offshore - Shipping (SA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A80","80 - 84","SA3","Statistical Area Level 3","89799","Migratory - Offshore - Shipping (ACT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A75","75 - 79","SA3","Statistical Area Level 3","89799","Migratory - Offshore - Shipping (ACT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A60","60 - 64","SA3","Statistical Area Level 3","39499","No usual address (Qld)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A55","55 - 59","SA3","Statistical Area Level 3","29499","No usual address (Vic.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A60","60 - 64","SA3","Statistical Area Level 3","19499","No usual address (NSW)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A25","25 - 29","SA3","Statistical Area Level 3","99499","No usual address (OT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A60","60 - 64","SA3","Statistical Area Level 3","29499","No usual address (Vic.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A30","30 - 34","SA3","Statistical Area Level 3","19799","Migratory - Offshore - Shipping (NSW)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A65","65 - 69","SA3","Statistical Area Level 3","59799","Migratory - Offshore - Shipping (WA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A59","5 - 9","SA3","Statistical Area Level 3","49799","Migratory - Offshore - Shipping (SA)","A","Annual","2019","2019",0,,
