DATE_AS_AT,AGG_LEVEL,STATE,ABS_CODE,ABS_NAME,AGE_LOWER,AGE_UPPER,AIR_FIRST_DOSE_PCT,AIR_SECOND_DOSE_PCT,AIR_FIRST_DOSE_APPROX_COUNT,AIR_SECOND_DOSE_APPROX_COUNT,AIR_INDIGENOUS_POPULATION,ABS_ERP_2019_POPULATION,VALIDATED,URL
2021-10-26,ASGS_2016_SA4,NSW,107,Illawarra,15,999,84.32,74.89,5124,4551,6077,257183,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NSW,108,Mid North Coast,15,999,74.17,57.84,7706,6010,10390,185401,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NSW,109,Murray,15,999,79.54,62.65,2585,2036,3250,97988,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NSW,110,New England and North West,15,999,77.8,62.14,11277,9006,14494,149890,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NSW,111,Newcastle and Lake Macquarie,15,999,84.48,72.88,8642,7456,10230,310484,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NSW,112,Richmond - Tweed,15,999,68.42,52.77,5355,4130,7827,208471,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NSW,113,Riverina,15,999,81.28,64.6,5062,4023,6228,128994,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NSW,114,Southern Highlands and Shoalhaven,15,999,82.14,69.74,3969,3370,4832,129789,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NSW,115,Sydney - Baulkham Hills and Hawkesbury,15,999,90.45,85.5,1241,1173,1372,199726,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NSW,116,Sydney - Blacktown,15,999,83.27,74.22,5989,5338,7192,291560,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NSW,117,Sydney - City and Inner South,15,999,81.88,73.97,3407,3078,4161,333308,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NSW,118,Sydney - Eastern Suburbs,15,999,82.79,76.67,1611,1492,1946,251184,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NSW,119,Sydney - Inner South West,15,999,85.64,79.1,2749,2539,3210,512553,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NSW,120,Sydney - Inner West,15,999,84.72,77.5,1431,1309,1689,274697,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NSW,121,Sydney - North Sydney and Hornsby,15,999,87.03,82.63,872,828,1002,360504,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NSW,122,Sydney - Northern Beaches,15,999,86.13,81.12,739,696,858,221234,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NSW,123,Sydney - Outer South West,15,999,86.57,79.21,5672,5190,6552,224905,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NSW,124,Sydney - Outer West and Blue Mountains,15,999,86.84,78.48,6385,5771,7353,260710,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NSW,125,Sydney - Parramatta,15,999,81.57,73.11,2178,1952,2670,404153,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NSW,126,Sydney - Ryde,15,999,87.5,81.72,469,438,536,170309,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NSW,127,Sydney - South West,15,999,84.21,76.48,3462,3144,4111,359341,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NSW,128,Sydney - Sutherland,15,999,89.42,85.15,1572,1497,1758,186637,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NT,701,Darwin,15,999,61.84,45.86,8788,6516,14210,117809,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,NT,702,Northern Territory - Outback,15,999,57.62,41.4,18644,13394,32356,75289,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,OT,901,Other Territories,15,999,89.35,85.8,151,145,169,3866,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,QLD,301,Brisbane - East,15,999,63.41,51.17,2575,2078,4061,193941,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,QLD,302,Brisbane - North,15,999,61.62,50.32,2137,1745,3468,184504,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,QLD,303,Brisbane - South,15,999,58.44,45.67,2087,1631,3571,307826,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,QLD,304,Brisbane - West,15,999,69.94,57.28,884,724,1264,156576,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,QLD,305,Brisbane Inner City,15,999,65.05,53.63,1647,1358,2532,252067,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,QLD,306,Cairns,15,999,38.52,27.3,8201,5813,21292,203846,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,QLD,308,Central Queensland,15,999,39.82,28.18,4045,2863,10159,177341,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,QLD,307,Darling Downs - Maranoa,15,999,53.01,40.96,2881,2226,5435,101959,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,QLD,309,Gold Coast,15,999,60.76,46.75,4340,3339,7143,520405,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,QLD,310,Ipswich,15,999,53.12,39.94,5715,4297,10759,280273,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,QLD,311,Logan - Beaudesert,15,999,51.37,37.38,4452,3239,8666,269239,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,QLD,312,Mackay - Isaac - Whitsunday,15,999,41.79,29.08,2640,1837,6317,136822,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,QLD,313,Moreton Bay - North,15,999,58.14,46.02,4175,3305,7181,207538,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,QLD,314,Moreton Bay - South,15,999,62.74,50.85,2132,1728,3398,169581,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,QLD,315,Queensland - Outback,15,999,51.56,39.75,9403,7250,18237,62754,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,QLD,316,Sunshine Coast,15,999,55.12,41.66,2637,1993,4784,315781,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,QLD,317,Toowoomba,15,999,50.1,36.54,2339,1706,4669,126770,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,QLD,318,Townsville,15,999,41.36,29.74,6336,4555,15318,190494,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,QLD,319,Wide Bay,15,999,47.76,36.49,4874,3724,10205,246974,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,SA,401,Adelaide - Central and Hills,15,999,63.4,51.24,1048,847,1653,256073,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,SA,402,Adelaide - North,15,999,46.73,33.31,3026,2157,6475,354823,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,SA,403,Adelaide - South,15,999,55.2,42.4,1699,1305,3078,306352,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,SA,404,Adelaide - West,15,999,49.79,37.37,1671,1254,3356,202688,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,SA,405,Barossa - Yorke - Mid North,15,999,53.48,40.24,929,699,1737,94756,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,SA,406,South Australia - Outback,15,999,50.38,35.94,3378,2410,6705,67834,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,SA,407,South Australia - South East,15,999,53.4,38.61,1711,1237,3204,160478,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,TAS,601,Hobart,15,999,74.1,56.24,5091,3864,6870,193723,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,TAS,602,Launceston and North East,15,999,70.04,56.09,2445,1958,3491,120977,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,TAS,603,South East,15,999,72.33,54.63,1320,997,1825,32801,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,TAS,604,West and North West,15,999,65.83,52.46,3524,2808,5353,92825,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,VIC,201,Ballarat,15,999,84.03,65.47,1263,984,1503,136404,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,VIC,202,Bendigo,15,999,83.13,65.07,1478,1157,1778,132413,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,VIC,203,Geelong,15,999,82.43,65.68,1619,1290,1964,252370,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,VIC,204,Hume,15,999,81.84,63.58,1537,1194,1878,146495,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,VIC,205,Latrobe - Gippsland,15,999,76.43,54.07,2967,2099,3882,235632,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,VIC,206,Melbourne - Inner,15,999,82.52,70.61,2336,1999,2831,626144,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,VIC,207,Melbourne - Inner East,15,999,90.28,78.28,715,620,792,333298,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,VIC,208,Melbourne - Inner South,15,999,86.59,74.98,962,833,1111,366697,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,VIC,209,Melbourne - North East,15,999,84.03,67.63,2972,2392,3537,448781,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,VIC,210,Melbourne - North West,15,999,82.6,65.85,1662,1325,2012,331290,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,VIC,211,Melbourne - Outer East,15,999,86.54,70.9,1981,1623,2289,436533,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,VIC,212,Melbourne - South East,15,999,82.86,63.13,2692,2051,3249,693565,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,VIC,213,Melbourne - West,15,999,80.79,61.97,3365,2581,4165,663585,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,VIC,214,Mornington Peninsula,15,999,83.18,66.84,1563,1256,1879,254563,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,VIC,215,North West,15,999,78.76,52.93,2699,1814,3427,124460,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,VIC,216,Shepparton,15,999,76.03,54.93,2407,1739,3166,108740,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
2021-10-26,ASGS_2016_SA4,VIC,217,Warrnambool and South West,15,999,85.13,65.95,1340,1038,1574,102970,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-27-october-2021.pdf
