DATE_AS_AT,AGG_LEVEL,STATE,ABS_CODE,ABS_NAME,AGE_LOWER,AGE_UPPER,AIR_FIRST_DOSE_PCT,AIR_SECOND_DOSE_PCT,AIR_FIRST_DOSE_APPROX_COUNT,AIR_SECOND_DOSE_APPROX_COUNT,ABS_ERP_2019_POPULATION,MASKED,SA4_CODE_2016,SA3_CODE_2016,VALIDATED,URL
2021-10-03,ASGS_2020_LGA,WA,59360,Yilgarn (S),15,999,,,,,969,Y,509,50902,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-4-october-2021.pdf
2021-10-03,ASGS_2020_LGA,WA,59370,York (S),15,999,69.4,51.1,2064,1520,2974,N,509,50902,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-4-october-2021.pdf
2021-10-03,ASGS_2020_LGA,OT,99399,Unincorp. Other Territories,15,999,,,,,3866,Y,901,90103;90101;90102;90104,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-4-october-2021.pdf
2021-10-10,ASGS_2020_LGA,ACT,89399,Unincorporated ACT,15,999,95,73.4,328059,253469,345325,N,801,80105;80106;80104;80101;80107;80108;80109;80103;80111;80110,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,10050,Albury (C),15,999,89.8,61.4,39316,26882,43782,N,109,10901,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,10180,Armidale Regional (A),15,999,83.8,64.1,21258,16261,25368,N,110;108,11001;10802;11002,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,10250,Ballina (A),15,999,90.3,63.3,33523,23499,37124,N,112,11201;11202,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,10300,Balranald (A),15,999,82.5,59.3,1534,1102,1859,N,109,10902,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,10470,Bathurst Regional (A),15,999,91.7,74.8,32197,26263,35111,N,103,10301;10303,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,10500,Bayside (A),15,999,87.5,72.8,131903,109743,150746,N,117;119,11701;11904,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,10550,Bega Valley (A),15,999,95,74.2,27466,21453,28912,N,101,10104;10103,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,10600,Bellingen (A),15,999,88,63.1,9409,6747,10692,N,104;108,10402;10802,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,10650,Berrigan (A),15,999,91.7,71.6,6701,5232,7307,N,109,10903,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,10750,Blacktown (C),15,999,95,83,274753,240048,289214,N,116,11603;11602;11601,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,10800,Bland (A),15,999,89.8,71.7,4286,3422,4773,N,103;113,10302;11301,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,10850,Blayney (A),15,999,95,76,5574,4459,5867,N,103,10304,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,10900,Blue Mountains (C),15,999,94.3,78.6,61091,50920,64784,N,124;103;115,12401;10303;11503;12402,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,10950,Bogan (A),15,999,,,,,2035,Y,105,10501,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,11150,Bourke (A),15,999,,,,,1930,Y,105,10501,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,11200,Brewarrina (A),15,999,,,,,1231,Y,105,10501,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,11250,Broken Hill (C),15,999,85,71.4,12352,10376,14532,N,105,10502,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,11300,Burwood (A),15,999,90.3,75.3,32182,26836,35639,N,120,12003,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,11350,Byron (A),15,999,75.7,47.1,21992,13683,29052,N,112,11201;11202,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,11400,Cabonne (A),15,999,91.5,75.1,9850,8085,10765,N,103;105,10304;10302;10503,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,11450,Camden (A),15,999,95,89.1,72712,68196,76539,N,123;127,12301;12701;12302,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,11500,Campbelltown (C) (NSW),15,999,95,80.8,126777,107827,133449,N,123;107,12302;12301;10704,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,11520,Canada Bay (A),15,999,84.4,74.5,68134,60142,80727,N,120,12001;12003,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,11570,Canterbury-Bankstown (A),15,999,89.9,74.8,271041,225516,301492,N,119;125;120,11901;11902;12503;12501;11903;12003,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,11600,Carrathool (A),15,999,,,,,2195,Y,113;109,11301;10902,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,11650,Central Coast (C) (NSW),15,999,93,72.6,259920,202905,279484,N,102,10201;10202,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,11700,Central Darling (A),15,999,,,,,1451,Y,105,10502,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,11720,Cessnock (C),15,999,89.1,58.4,42211,27667,47375,N,106,10601;10602,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,11730,Clarence Valley (A),15,999,87.1,56.6,37412,24311,42953,N,104;112,10401;10402;11202,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,11750,Cobar (A),15,999,,,,,3621,Y,105,10501,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,11800,Coffs Harbour (C),15,999,90,57.9,56420,36297,62689,N,104,10402;10401,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,12000,Coolamon (A),15,999,92.8,67.6,3227,2350,3477,N,113,11303,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,12150,Coonamble (A),15,999,,,,,3075,Y,105,10501;10503,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,12160,Cootamundra-Gundagai Regional (A),15,999,95,76.7,8728,7046,9187,N,113,11303,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,12350,Cowra (A),15,999,95,72.6,9933,7591,10456,N,103,10302;10304,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,12380,Cumberland (A),15,999,91.5,73.8,176169,142090,192534,N,125;116,12501;11601;12503;12504,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,12390,Dubbo Regional (A),15,999,94.8,79.9,40001,33714,42195,N,105;103,10503;10304;10303,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,12700,Dungog (A),15,999,92.7,66.1,7067,5039,7623,N,106,10601,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,12730,Edward River (A),15,999,62.7,47.7,4656,3542,7426,N,109,10903,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,12750,Eurobodalla (A),15,999,95,78.9,31246,25951,32891,N,101,10104,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,12850,Fairfield (C),15,999,91.6,76.4,157667,131504,172126,N,127;125,12702;12503,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,12870,Federation (A),15,999,95,69.7,9809,7197,10325,N,109;113,10903;11301,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,12900,Forbes (A),15,999,91.8,74.2,7220,5836,7865,N,103,10302,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,12930,Georges River (A),15,999,88.1,73.7,117876,98609,133798,N,119,11903;11904;11902,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,12950,Gilgandra (A),15,999,95,83.7,3179,2801,3346,N,105,10503,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,13010,Glen Innes Severn (A),15,999,89.4,71.4,6579,5254,7359,N,110,11002,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,13310,Goulburn Mulwaree (A),15,999,92.3,64.4,23440,16354,25395,N,101,10105;10102,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,13340,Greater Hume Shire (A),15,999,89.3,59.1,7553,4999,8458,N,109;113,10901;10903;11302;11303,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,13450,Griffith (C),15,999,94.6,67.8,20350,14585,21512,N,113,11301,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,13550,Gunnedah (A),15,999,92.6,66.6,9213,6626,9949,N,110,11004;11003,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,13660,Gwydir (A),15,999,85.6,58,3687,2498,4307,N,110,11002;11003;11004,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,13800,Hawkesbury (C),15,999,93.5,78.3,50556,42338,54071,N,115;124;116,11503;11504;12404;12401;11502;11602,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,13850,Hay (A),15,999,95,82,2301,1986,2422,N,109,10902,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,13910,Hilltops (A),15,999,95,74.7,14214,11177,14962,N,101,10106,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,14000,Hornsby (A),15,999,95,87.2,116146,106610,122259,N,121;115;126,12102;11501;11502;12601,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,14100,Hunters Hill (A),15,999,87.6,79.5,10678,9690,12189,N,126,12602,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,14170,Inner West (A),15,999,81.7,73.1,139906,125179,171244,N,120;117,12003;12002;11702;11703;11701,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,14220,Inverell (A),15,999,83.6,57,11248,7669,13454,N,110,11002,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,14300,Junee (A),15,999,80.1,57.3,4422,3163,5520,N,113,11303,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,14350,Kempsey (A),15,999,88.8,58.7,21703,14346,24440,N,108,10802,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,14400,Kiama (A),15,999,94.7,78.8,18337,15258,19363,N,107;114,10703;11401;11402,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,14500,Ku-ring-gai (A),15,999,95,89.3,96776,90969,101869,N,121,12103;12102,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,14550,Kyogle (A),15,999,82.1,57.2,5981,4167,7285,N,112,11202,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,14600,Lachlan (A),15,999,95,83.4,4435,3893,4668,N,103;105,10302;10501,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,14650,Lake Macquarie (C),15,999,95,68.9,158695,115095,167047,N,111;102,11101;11102;11103;10202,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,14700,Lane Cove (A),15,999,91.3,81.9,29932,26850,32784,N,121,12101,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,14750,Leeton (A),15,999,86.6,59.9,7815,5405,9024,N,113,11301,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,14850,Lismore (C),15,999,84.8,53,30436,19023,35892,N,112,11202;11201,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,14870,Lithgow (C),15,999,88,70,15721,12506,17865,N,103,10303;10301,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,14900,Liverpool (C),15,999,91.2,75.9,160855,133869,176376,N,127;123;124,12701;12703;12702;12302;12403,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,14920,Liverpool Plains (A),15,999,87.8,61.7,5616,3946,6396,N,110;106,11004;10604,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,14950,Lockhart (A),15,999,92.1,70.8,2381,1830,2585,N,113;109,11303;10903;10901,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,15050,Maitland (C),15,999,93.7,63.3,62487,42214,66688,N,106;111,10602;11103;10601,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,15240,Mid-Coast (A),15,999,91.1,65,72170,51494,79221,N,108;106,10805;10801;10603;10804,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,15270,Mid-Western Regional (A),15,999,94.9,75.1,18945,14992,19963,N,103;105,10303;10503,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,15300,Moree Plains (A),15,999,81.3,60.8,8306,6211,10216,N,110,11003,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,15350,Mosman (A),15,999,90.8,82.5,23248,21123,25604,N,121,12104,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
2021-10-10,ASGS_2020_LGA,NSW,15520,Murray River (A),15,999,95,87.3,9415,8651,9910,N,109,10903;10902,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-local-government-area-lga-11-october-2021.pdf
